line_sudoku_00003.png,LINESTRING,121.76436380337014,570.701521698427,666.1745990691627,570.701521698427
line_sudoku_00003.png,LINESTRING,665.2922486068194,631.5837036001121,122.64671426571346,631.5837036001121
line_sudoku_00003.png,LINESTRING,123.52906472805671,690.7011845771106,667.056949531506,692.4658855017972
line_sudoku_00003.png,LINESTRING,667.056949531506,754.2304178658255,123.52906472805671,749.8186655541092
line_sudoku_00003.png,LINESTRING,120.88201334102689,811.5831979181376,667.056949531506,815.1125997675106
line_sudoku_00003.png,LINESTRING,667.056949531506,878.6418330562253,123.52906472805671,869.8183284327928
line_sudoku_00003.png,LINESTRING,119.99966287868364,928.9358094097913,670.586351380879,940.4063654202537
line_sudoku_00003.png,LINESTRING,671.4687018432223,1005.700299633655,117.35261149165387,991.5826922361629
line_sudoku_00003.png,LINESTRING,603.5277162427913,509.81933979674193,607.9394685545074,1067.4648319976834
line_sudoku_00003.png,LINESTRING,545.2925857281359,1065.700131072997,540.8808334164196,509.81933979674193
line_sudoku_00003.png,LINESTRING,480.8810019770778,510.70169025908524,482.6457029017643,1061.2883787612807
line_sudoku_00003.png,LINESTRING,418.23411915070614,1060.4060282989374,419.99882007539264,512.4663911837717
line_sudoku_00003.png,LINESTRING,361.7636895607374,512.4663911837717,358.2342877113644,1056.8766264495644
line_sudoku_00003.png,LINESTRING,294.70505442264954,1056.8766264495644,300.8815076590524,514.2310921084583
line_sudoku_00003.png,LINESTRING,241.76402668205384,510.70169025908524,236.4699239079942,1054.2295750625344
line_sudoku_00003.png,LINESTRING,175.58774200630916,1055.994275987221,182.6465457050552,514.2310921084583
line_sudoku_00003.png,LINESTRING,124.41141519039996,511.58404072142844,116.47026102931062,1054.2295750625344
line_sudoku_00003.png,LINESTRING,667.056949531506,507.1722884097121,124.41141519039996,511.58404072142844
line_sudoku_00003.png,LINESTRING,673.2334027679087,1071.8765843093997,667.056949531506,507.1722884097121
line_sudoku_00003.png,LINESTRING,114.70556010462406,1054.2295750625344,671.4687018432223,1071.8765843093997
line_sudoku_00002.png,LINESTRING,651.8449855141605,1092.2703090419757,640.5673906090713,488.54306178952936
line_sudoku_00002.png,LINESTRING,575.9091798198928,490.79858077054723,583.4275764232856,1092.2703090419757
line_sudoku_00002.png,LINESTRING,512.7546483513927,1087.75927107994,508.9954500496963,491.55042043088656
line_sudoku_00002.png,LINESTRING,444.3372392605177,493.80593941190426,445.8409185811963,1085.5037520989222
line_sudoku_00002.png,LINESTRING,379.67902847133917,1084.0000727782433,380.43086813167844,493.80593941190426
line_sudoku_00002.png,LINESTRING,318.7800159838571,496.06145839292196,313.5171383614821,1084.0000727782433
line_sudoku_00002.png,LINESTRING,247.35524825162497,1082.4963934575646,252.61812587399993,494.5577790722434
line_sudoku_00002.png,LINESTRING,188.7117547451607,496.8132980532613,181.19335814176782,1079.4890348162075
line_sudoku_00002.png,LINESTRING,709.7366393602855,550.9457535976899,128.56458191801784,559.2159898614219
line_sudoku_00002.png,LINESTRING,126.30906293699996,622.370521329922,710.4884790206248,618.6113230282256
line_sudoku_00002.png,LINESTRING,711.2403186809642,681.7658544967255,128.56458191801784,684.7732131380826
line_sudoku_00002.png,LINESTRING,126.30906293699996,748.6795842669219,712.7439980016427,748.6795842669219
line_sudoku_00002.png,LINESTRING,716.5031963033391,814.841474376779,124.80538361632142,812.5859553957612
line_sudoku_00002.png,LINESTRING,124.80538361632142,876.4923265246005,717.2550359636784,887.7699214296897
line_sudoku_00002.png,LINESTRING,720.2623946050355,953.9318115395469,124.05354395598215,943.4060562947968
